clean_article_text,clean_summary_text
"Liputan6 . com , Semarang : Pendudukan Masjid Al-Aqsa oleh kaum Yahudi di Palestina mendapat kecaman oleh massa Hizbut Tahrir Indonesia di Jawa Tengah , Jumat ( 22/4 ) . Ribuan anggota HTI dari berbagai kota di Jateng turun ke jalan usai salat Jumat di Masjid Baiturrahman di kawasan Simpang Lima , Semarang , Jateng . Sebilah golok berbobot dua ton lebih mulai dibuat warga Ciomas , Serang , Banten . Pembuatan golok ini sebagai upaya melestarikan tradisi leluhur golok Ciomas yang dikenal sebagai senjata khas masyarakat Banten . Korban banjir di Kabupaten Kutai Barat dan Kutai Kartanegara , Kalimantan Timur , kekurangan air bersih . Sejumlah warga di 25 kecamatan terpaksa mengambil air banjir untuk kebutuhan minum [ baca : Banjir Meluas di Kutai ] . Bupati Nias Binahati Baeha mengimbau ratusan warga di kawasan Muzei , Kabupaten Nias , Sumatra Utara agar tidak resah . Imbauan ini disampaikan Binahati menyusul maraknya isu Tsunami setelah gempa skala kecil menggoyang kawasan Nias pada Kamis dini hari kemarin . Sejumlah warga mengungsi ke luar Nias karena termakan isu Tsunami [ baca : Warga Nias Kembali Digoyang Isu Tsunami ] . Panglima Komando Daerah Militer Trikora Mayor Jenderal TNI Nurdin Zainal menonaktifkan Kepala Pusat Koperasi TNI Angkatan Darat Kodam XVII Trikora Kolonel Infanteri Richard Ginting di Jayapura , Papua . Langkah ini dilakukan karena Richard diduga terlibat pembalakan liar saat menjabat sebagai Kepala Staf Komando Resor Militer ( Kasrem ) 171 Sorong pada 2001 [ baca : Terlibat Pembalakan Kayu , Kapuskopad Trikora Dinonaktifkan ] . ( YAN/Asu ) .","Ribuan anggota HTI Jateng mengecam pendudukan Masjid Al-Aqsa di Palestina oleh kaum Yahudi . Massa HTI turun ke jalan usai menunaikan salat Jumat di Masjid Baiturrahman , Semarang , Jateng ."
"Liputan6 . com , Ambon : Sebuah bom yang diduga rakitan meledak di perbatasan Batu Gantung dan Waringin , Kelurahan Wainitu , Kota Ambon , Maluku , Jumat ( 22/4 ) malam . Kepolisian Resor Pulau Ambon dan Pulau-Pulau Lease menangkap lima tersangka . Dua bom rakitan yang belum sempat diledakkan dan sejumlah senjata juga disita . Kepala Polres Pulau Ambon dan Pulau-Pulau Lease Ajun Komisaris Besar Polisi Leonidas Braksan mengatakan , ledakan yang terjadi sekitar pukul 20 . 30 WIT ini terdengar hingga radius dua kilometer . Para tersangka yang ditangkap adalah Yohosua Latusia , Rizal Rikumahu , Kristian Metakohi , Hesti Paliama , dan Amos Kastaya . Kini , mereka diperiksa di Markas Polres Pulau Ambon . Leonidas menambahkan , ledakan ini adalah bentuk provokasi menjelang hari ulang tahun Republik Maluku Selatan ( RMS ) , 25 April mendatang . Untuk mengantisipasi keadaan menjelang peringatan HUT RMS , warga Ambon mulai berjaga malam di perkampungan masing-masing . Aksi yang diprakarsai ketua rukun tetangga ( RT ) di Kota Ambon ini terutama digelar di lingkungan rawan seperti Kampung Gadihu , Tantui , dan kawasan Batu Merah . Zulkifli , salah seorang ketua RT , menjelaskan setiap pos dijaga oleh sepuluh warga secara bergilir . Semua biaya pembuatan pos ditanggung secara swadaya . Dia menambahkan , penjagaan dilakukan terutama agar tidak ada bendera RMS yang berkibar di lingkungannya . Sementara itu , polisi telah meminta agar warga Ambon tetap tenang dan tidak terprovokasi . Sebab , polisi telah menyiagakan personelnya di titik-titik rawan [ baca : Menjelang HUT RMS , Polisi Dikerahkan ] . ( TNA/Sahlan Heluth dan Juhri Samanery ) .","Sebuah bom yang diduga rakitan menggetarkan perbatasan Batu Gantung dan Waringin , Kelurahan Wainitu , Kota Ambon , Maluku , pukul 20 . 30 WIT . Lima tersangka ditangkap bersama dua bom yang belum diledakkan ."
"Liputan6 . com , Jakarta : Acong ditangkap polisi karena mendalangi pencurian kabel instalasi Proyek Pasar Tanahabang , Jakarta Pusat , tempat dia bekerja sebagai satuan pengamanan , Jumat ( 22/4 ) . Rahasia Acong dibongkar dua rekannya yang sudah lebih dahulu ditangkap polisi . Semula Acong dan dua rekannya dipergoki oleh anggota satpam tengah membawa kabel milik Proyek Pasar Tanahabang . Acong mengatakan pada satpam ini , dia bersama kedua pencuri kabel yang baru ditangkap . Untuk menutupi keterlibatannya , Acong sempat ikut memukuli dua tersangka . Kini , tiga sekawan itu mendekam di sel Kepolisian Sektor Metro Tanahabang . Dari tangan mereka polisi menyita kabel yang sudah dipotong-potong sepanjang 30 meter . Menurut rencana , kabel curian ini akan dijual seharga Rp 3 juta . ( TNA/Satriana Budi dan Budi Sukmadianto ) .","Acong dipergoki rekan sesama satpam membawa kabel milik Proyek Pasar Tanahabang , Jakpus , bersama dua orang . Acong berdalih sedang menangkap kedua pencuri dan ikut memukuli mereka padahal dialah dalangnya ."
"Liputan6 . com , Nganjuk : Jajaran Kepolisian Sektor Kota Nganjuk , Jawa Timur , baru-baru ini , meringkus Suartono . Tersangka adalah pemilik sekitar 267 peluru tajam kaliber 7 , 62 dan pelontar granat di Kelurahan Wereng Ngotok , Nganjuk . Penangkapan tersangka ini terungkap berdasarkan laporan warga yang sering melihat Suartono menunjukkan peluru tajam dan pelontar granat . Di hadapan polisi , Suartono mengaku , semua barang-barang tersebut diperoleh dari temannya yang menjadi anggota TNI ketika bertugas di Kongo . Menurut Kepala Unit Reserse dan Kriminal Polres Nganjuk Inspektur Satu Toto Iswanto hingga kini masih berkoordinasi dengan instansi terkait untuk melacak nama anggota TNI yang dikatakan tersangka sebagai pemilik peluru dan pelontar granat tersebut . Selain peluru dan pelontar granat , polisi juga mengamankan jaket dari salah satu kesatuan TNI . ( ZIZ/Danang Sumirat ) .","Jajaran Polsekta Nganjuk , Jawa Timur , meringkus Suartono . Tersangka adalah pemilik sekitar 267 peluru tajam kaliber 7 , 62 dan pelontar granat di Kelurahan Wereng Ngotok , Nganjuk ."
"Liputan6 . com , Jakarta : Acep , tukang bangunan , ditemukan tewas di dalam rumah toko di kawasan Kalideres , Jakarta Barat , baru-baru ini . Polisi menduga , bapak lima anak ini terjatuh dari lantai tiga ruko itu saat membetulkan sarang nyamuk . Warga Kebayoran Lama , Jakarta Selatan , ini tewas akibat luka di kepala . Korban sempat dibawa ke sebuah rumah sakit di Kalideres , Jakbar . Menurut informasi yang dihimpun SCTV , korban baru sepekan bekerja sebagai tukang bangunan di ruko itu . Sebelumnya , korban adalah pedagang asongan di kawasan Senayan , Jakarta Selatan . Namun , karena takut dirazia aparat ketentraman dan ketertiban , korban lalu beralih menjadi tukang bangunan . Untuk penyelidikan , kini jenazah korban divisum di Rumah Sakit Cipto Mangunkusumo , Jakarta Pusat . ( MAK/Dwie Guntoro ) .","Acep yang baru bekerja sepekan sebagai tukang bangunan ditemukan tewas di dalam ruko di kawasan Kalideres , Jakbar . Polisi menduga , korban terjatuh dari lantai tiga ruko itu saat membetulkan sarang nyamuk ."
"Liputan6 . com , Jakarta : Anggota Komisi Pemilihan Umum ( KPU ) Valina Singka Subekti meminta semua pihak menghormati proses hukum . Valina juga meminta semua pihak tidak mengambil kesimpulan terlalu cepat atas dugaan korupsi di KPU sehubungan dengan hasil audit dari Badan Pemeriksa Keuangan ( BPK ) . "" Ini menyangkut harkat martabat lembaga dan para anggota KPU yang tidak boleh kita perlakukan semena-mena , "" kata Valina di Jakarta , Jumat ( 22/4 ) . Hasil audit investigasi BPK menyebutkan ada indikasi kerugian negara pada proyek pengadaan barang dan jasa di KPU untuk pemilihan umum legislatif 2004 . Jumlah kerugian diperkirakan mencapai Rp 90 miliar . Proyek pengadaan yang paling besar indikasi korupsinya adalah kotak suara yakni sekitar Rp 50 miliar . Namun total uang negara yang tidak dapat dipertanggungjawabkan mencapai Rp 66 miliar [ baca : Hasil Audit BPK Sudah Bisa Diklarifikasi ] . ( DNP/Aryo Adi Prabowo dan Satya Pandia ) .","Valina Singka Subekti , anggota KPU meminta semua pihak menghormati hukum dan jangan terlalu cepat mengambil kesimpulan dalam kasus dugaan korupsi di KPU sehubungan dengan hasil audit dari BPK ."
"Liputan6 . com , Jakarta : Presiden Susilo Bambang Yudhoyono menggelar jamuan makan malam bagi kepala negara dan utusan setingkat menteri peserta Konferensi Asia Afrika di halaman dalam Istana Negara , Jakarta Pusat , Jumat ( 22/4 ) . Acara ini juga diisi pidato sambutan dari pihak tuan rumah , yakni Presiden Yudhoyono [ baca : Presiden Yudhoyono Bertemu Sekjen PBB ] . Dalam sambutannya , Presiden Yudhoyono menyampaikan terima kasih pada seluruh perwakilan yang disebut SBY sebagai sahabat , lantaran telah hadir dan mendukung Indonesia . Presiden juga menuturkan keadaan politik dan ekonomi Indonesia akan terus membaik . Selain itu , konflik internal kini sedang diselesaikan . SBYpanggilan akrab Presidenjuga menyatakan , reformasi politik Tanah Air terus bergerak maju dan stabilitas tengah kembali ke Indonesia . ( MAK/Mikotoro dan Doni Indradi ) .","Jamuan makan malam bagi peserta KAA diadakan di halaman dalam Istana Negara , Jakarta Pusat . SBY menyampaikan terima kasih kepada seluruh perwakilan , sebab telah hadir dan mendukung Indonesia ."
"Liputan6 . com , Cirebon : Sebanyak 47 kiai dari Cirebon , Jawa Barat , meminta warga Warga Nahdlatul Ulama dan Partai Kebangkitan Bangsa tetap menjaga ukhuwah dalam menyikapi hasil Muktamar II PKB di Semarang , Jawa Tengah , pekan silam . Ketua Dewan Syuro dan Ketua Dewan Tanfidz PKB terpilih diminta mengupayakan islah dan rekonsiliasi terkait hasil muktamar . Demikian hasil Musyawarah Alim Ulama Wilayah III Cirebon yang berlangsung di kediaman Kiai Haji Abdullah Abbas , pimpinan Pondok Pesantren Buntet Cirebon , Jumat ( 22/4 ) . Para kiai berharap para nahdiyin dan anggota PKB lebih mengutamakan musyawarah dalam menyikapi perbedaan pendapat dengan mencari jalan keluar yang damai dan tidak mengarah pada perpecahan . Musyawarah juga sepakat bahwa para ulama harus mampu menjadi teladan yang baik bagi umat dengan tetap memelihara etika politik , menjaga nilai-nilai luhur agama , dan tidak mudah terbawa arus perebutan kekuasaan . Ajakan para kiai ini dilakukan setelah kian hari , perseteruan yang terjadi di dalam tubuh PKB meruncing . Terakhir , kubu Alwi Shihab dan Saifullah Yusuf meminta Departemen Hukum dan HAM tak mengesahkan hasil Muktamar ke-2 PKB . Mereka menilai hasil muktamar di Semarang , Jawa Tengah , cacat hukum [ baca : Kubu Alwi Meminta Hasil Muktamar Tak Disahkan ] . ( ORS/Ridwan Pamungkas ) .","Musyawarah Alim Ulama Wilayah II Cirebon , Jawa Barat , yang diikuti 47 kiai meminta agar Ketua Dewan Syuro dan Ketua Umum Dewan Tanfidz terpilih dalam Muktamar ke-2 PKB mengupayakan islah dan rekonsiliasi ."
"Liputan6 . com , Jakarta : Penyelenggaran Konferensi Asia Afrika ( KAA ) di Jakarta dan Bandung , Jawa Barat , menyebabkan seluruh penerbangan reguler dari dan menuju Bandar Udara Halim Perdanakusumah , Jakarta Timur , Sabtu ( 23/4 ) ini ditiadakan . Bandara Halim digunakan khusus untuk melayani penerbangan para tamu negara dan delegasi KAA yang melakukan perjalanan ke Bandung , Jabar . Hari ini , sejumlah maskapai penerbangan seperti Merpati Nusantara , Deraya Air , dan Trigana Air akan menutup aktivitas penjualan tiket . Berdasarkan pemantauan SCTV , frekuensi penerbangan para tamu negara selama penyelenggaraan KAA yang padat menyebabkan sejumlah jadwal penerbangan di Bandara Halim terganggu . Akibatnya , terjadi pergeseran waktu penerbangan antara sepuluh hingga 20 menit [ baca : Presiden Yudhoyono Resmi Membuka KAA ] . ( MAK/Tommy Fadjar dan Eko Saktia ) .","Penerbangan reguler dari dan menuju Bandara Halim Perdanakusumah , Jaktim , Sabtu , akan ditiadakan karena digunakan untuk penerbangan para tamu dan delegasi KAA yang melakukan perjalanan ke Bandung ."
"Liputan6 . com , Pasuruan : Para petani di 24 desa di Kecamatan Keraton , Pasuruan , Jawa Timur , mengeluhkan harga gabah yang merosot selama sebulan ini . Menurut Suadi , salah seorang petani di Keraton , harga anjlok akibat kualitas gabah yang buruk setelah terkena banjir dan hama wereng . Untuk itu , Suadi mewakili para petani di Pasuruan , baru-baru ini , meminta pemerintah segera turun tangan . Harga gabah basah atau kocoran di tingkat petani saat ini turun dari Rp 1 . 125 menjadi Rp 900 per kilogram . Padahal , selama 110 hari masa tanam padi , seorang pemilik sawah harus mengeluarkan ongkos Rp 4 juta per satu hektare . Biaya sebesar ini belum termasuk ongkos tambahan seperti antihama . Sementara hasil panen paling banyak enam ton atau senilai Rp 5 juta . Sebab , dalam satu kwintal gabah , saat ini , hanya menghasilkan 40 kilogram beras karena butir padi menipis dan kulit padi semakin tebal . Harga jual gabah di tingkat petani Pasuruan memang sangat jauh di bawah Instruksi Presiden tentang Kebijakan Perberasan Nomor 2 Tahun 2005 yang mematok harga gabah pada Rp 1 . 300 per kg . Sementara upaya Menteri Pertanian Anton Apriantono yang menurunkan satuan tugas untuk membeli gabah petani ternyata tak banyak membantu [ baca : Petani Mengeluh Harga Gabah Turun ] . ( YAN/Dani Arugafur ) .","Gabah di tingkat petani di Keraton , Pasuruan , Jatim , dihargai Rp 900 per kilogram karena kualitasnya rendah akibat terendam banjir dan diserang wereng . Harga patokan pemerintah Rp 1 . 300 per kg ."
"Liputan6 . com , Semarang : Sejumlah mahasiswa di Semarang , Jawa Tengah , memunguti sampah di sekitar Bundaran Simpang Lima , Jumat ( 22/4 ) . Aksi ini dilakukan dalam rangka menyambut Hari Bumi yang diperingati tiap 22 April . Kegiatan serupa juga dilakukan di lokasi publik lainnya . Sampah-sampah itu diangkut dengan truk kemudian dibawa ke tempat pembuangan akhir . Selain memunguti sampah , mereka mengkritik pemerintah yang hingga kini tidak mampu menangani pembuangan sampah di kota-kota besar hingga terus membawa bencana , termasuk menghentikan penggundulan hutan secara liar . Para mahasiswa mengajak masyarakat Semarang membudayakan membuang sampah pada tempatnya serta ikut mencegah perusakan hutan dan lingkungan . Mereka mendesak pemerintah segera membangun sistem penanganan sampah yang aman bagi kehidupan masyarakat . Di Yogyakarta , delapan aktivis lingkungan hidup melakukan topo pendem atau mengubur diri sebatas kepala . Aksi ini dilakukan sebagai bentuk keprihatinan terhadap nasib bumi yang disia-siakan . Di antaranya pencemaran lingkungan , pembalakan kayu liar , serta salah mengelola lahan produktif yang justru merusak alam . Mengubur diri sebatas kepala dilakukan di areal persawahan Nitiprayan , Bantul . Para aktivis ini juga menuntut pemerintah memberikan sanksi tegas kepada perusak lingkungan seperti pelaku pencemaran dan pembalakan kayu . ( DNP/Solikun dan Wiwik Susilo ) .","Dalam rangka memperingati Hari Bumi yang jatuh pada 22 April , para mahasiswa di Semarang , Jateng memunguti sampah di sejumlah lokasi publik . Masyarakat diajak terbiasa membuang sampah pada tempatnya ."
"Liputan6 . com , Bandung : Menjelang peringatan 50 tahun Konferensi Asia Afrika ( KAA ) , Ahad besok , Gedung Merdeka yang terletak di Jalan Asia Afrika , Bandung , Jawa Barat , dibanjiri pengunjung , Jumat ( 22/4 ) . Gedung Merdeka Bandung adalah tempat KAA pada 1955 silam . Warga memadati gedung itu sejak pagi hari . Kepadatan pengunjung yang berasal dari berbagai kota ini membuat Jalan Asia Afrika macet total . Kondisi ini membuat panitia KAA lokal batal menggelar simulasi pengamanan keadaan darurat . Sedangkan KAA sendiri , secara resmi dibuka oleh Presiden Susilo Bambang Yudhoyono di Jakarta Convention Center , Senayan , Jakarta Pusat , kemarin , sekitar pukul 09 . 00 WIB [ baca : Presiden Yudhoyono Resmi Membuka KAA ] . Untuk mendukung peringatan emas KAA , Pemerintah Provinsi Jabar juga menggelar pameran foto dan film dokumenter KAA yang bertempat di Lapangan Gasibu , Bandung . Pameran menampilkan puluhan foto dokumentasi KAA pada 1955 yang digelar di Gedung Merdeka . Foto-foto itu menggambarkan persiapan dan pelaksanaan KAA yang akhirnya melahirkan Dasa Sila Bandung . Di pameran , pengunjung dapat menyaksikan kembali wajah dan aktivitas para pemimpin negara Asia Afrika jaman dahulu , di antaranya Presiden Indonesia Soekarno dan Wakil Presiden Mohammad Hatta dan Perdana Menteri India Jawaharlal Nehru serta sejumlah tokoh dunia lain . Pameran foto ini adalah salah satu rangkaian kegiatan dalam rangka peringatan ke-50 KAA . Sementara itu , sejumlah pusat perbelanjaan di Bandung juga dipenuhi pengunjung . Factory outlet yang tersebar di jalan-jalan utama Kota Bandung disesaki pembeli . Mereka bukan saja datang dari sekitar Bandung tapi juga dari Jakarta . Keadaan yang sama terlihat di sejumlah hotel . Menurut pengelola , keadaan seperti ini selalu terjadi saat liburan panjang seperti sekarang ini . ( ZIZ/Patria Hidayat dan Taufik Hidayat ) .","Gedung Merdeka yang terletak di Jalan Asia Afrika , Bandung , Jawa Barat , dibanjiri pengunjung menjelang peringatan emas KAA , Ahad besok . Pengunjung yang padat sempat memacetkan Jalan Asia Afrika ."
"Liputan6 . com , Ciomas : Berbagai cara dapat dilakukan untuk melestarikan tradisi leluhur . Di Desa Pondok Kahuru , Ciomas , Banten , misalnya . Untuk melestarikan tradisi leluhur warga Ciomas yang dikenal sebagai pembuat golok , membuat sebilah golok raksasa yang memiliki bobot lebih kurang dua ton , baru-baru ini . Menurut Kiai Haji Muhaemin Sholeh , salah seorang penggagas , dalam tradisi Banten , golok Ciomas dikenal sebagai senjata khas yang memadukan karya seni pandai besi dengan kekuatan magis . Para pembuatnya biasanya mewarisi keahlian secara turun-temurun . Dalam pembuatan golok raksasa ini , Muhaemin menjelaskan , bagian ujung besi sepanjang lima meter dipendam dalam bara yang ditiup sebuah tungku atau ubub tradisional yang terbuat dari kayu . Proses pembuatannya akan memakan waktu selama tiga bulan . ( ORS/Agus Faisal Karim ) .",Golok ini memiliki bobot dua ton dan panjang lima meter . Pembuatan golok raksasa ini sebagai upaya melestarikan tradisi leluhur golok Ciomas yang dikenal sebagai senjata khas masyarakat Banten .
"Liputan6 . com , Solo : Ribuan umat Islam di Surakarta , Jawa Tengah , Jumat ( 22/4 ) , menggelar aksi solidaritas buat kaum muslim Palestina . Massa bahkan membakar bendera Israel sebagai wujud perlawanan terhadap segala penindasan . Mereka berjalan kaki dan berlari kecil dari halaman Stadion Sriwedari menuju Bundaran Gladak . Kemudian ke perempatan kantor pos dan kembali ke Stadion Sriwedari . Massa mengibarkan bendera jihad dan mengumandangkan dukungan kepada Palestina serta menghujat bangsa Israel . Setelah berorasi , pengunjuk para rasa membakar bendera Israel . Meski melibatkan ribuan orang , aksi berjalan tertib . Demonstrasi yang sama juga digelar ribuan anggota dari Hizbut Tahrir Indonesia ( HTI ) di Kota Semarang , Jateng . Ribuan anggota HTI dari berbagai kota di Jateng turun ke jalan usai salat Jumat di Masjid Baiturrahman di kawasan Simpang Lima . Dalam orasinya , mereka mengutuk pendudukan Masjid Al-Aqsa oleh kaum Yahudi di Palestina . Selain itu , mereka menyerukan jihad melawan zionis Israel [ baca : HTI Jateng Mengecam Pendudukan Masjid Al-Aqsa ] . ( DNP/Tim Liputan 6 SCTV ) .","Ribuan umat Islam di Surakarta , Jateng , membakar bendera Israel sebagai protes atas pendudukan Masjid Al-Aqsa oleh kaum Yahudi . Massa mendukung perjuangan Palestina dengan mengibarkan bendera jihad ."
"Liputan6 . com , Jakarta : Nader Taher , Direktur PT Siak Zamrud Pusaka , tersangka kasus penyelewengan kredit Bank Mandiri , ditahan di Kejaksaan Agung Jakarta , Jumat ( 22/4 ) . Nader ditahan bersama tersangka lain , yakni Ponijan dan Edison . Keduanya dari PT Cipta Graha Nusantara yang juga tersangkut kasus kredit macet di Bank Mandiri sebesar Rp 5 milliar . Menurut keterangan penjaga tahanan , selama mendekam di ruang tahanan , Nader belum dikunjungi pihak keluarga maupun relasi . Nader yang diperiksa Kejagung Kamis silam ini , ditahan karena belum membayar kredit dari Bank Mandiri sebesar US$ 4 , 6 juta . Diduga dia mengambil kredit untuk pembangunan kilang pengeboran lepas pantai . Namun , dana pinjaman itu dipakai untuk urusan pribadi [ baca : Kejagung Menahan Nader Taher ] . ( DNP/Vivi Waluyo dan Hendro Wahyudi ) .","Nader Taher , tersangka kasus kredit macet di Bank Mandiri sebesar US$ 4 , 6 juta ditahan di Kejaksaan Agung Jakarta bersama dua tersangka lain . Sejak menjadi tahanan Kejagung dia belum dibesuk ."
"Liputan6 . com , Banyuwangi : Tim gabungan Kepolisian Sektor dan Polisi Hutan Muncar , Banyuwangi , Jawa Timur , kembali mendatangi pabrik sekaligus tempat tinggal Juan alias Cipto Sudjarwo , warga Desa Kedungrejo , Muncar , belum lama ini . Kedatangan tim gabungan ini untuk menyita sejumlah hewan langka yang dilindungi sekaligus mencari Juan yang hingga kini masih buron . Dalam operasi kali ini , tim gabungan berhasil menyita empat ekor kura-kura moncong babi , 16 ekor rusa , dan seekor kucing hutan . Sedangkan seekor burung elang asal Kalimantan yang diduga dipelihara tersangka gagal ditemukan . Begitu juga dengan sang pemilik . Juan yang dikenal sebagai pedagang hewan langka yang dilindungi ini diduga kabur keluar negeri . Kedatangan tim gabungan ke kediaman Juan adalah yang kedua kalinya . Sebelumnya tim gabungan hanya menemukan bangkai seekor orang utan yang sudah dikubur . Sejauh ini , polisi baru menahan anak buah Juan , Suryabrahmana alias Bram . Suryabrahmana yang juga Ketua Pengurus Anak Cabang Partai Demokrat Muncar ini terbukti pula menyimpan ratusan lembar papan dari kayu jati ilegal [ baca : Sejumlah Satwa Langka Dilindungi Diamankan ] . ( ORS/Agus Ainul Yakin ) .","Tim gabungan kembali menyita berbagai jenis satwa langka di kediaman Juan alias Cipto Sudjarwo di Muncar , Banyuwangi , Jatim . Tersangka yang diduga kabur ke luar negeri ini dikenal pedagang hewan langka ."
"Liputan6 . com , Serang : Peringatan hari lahir Nabi Muhammad SAW atau Maulid Nabi digelar di Masjid Agung Banten Lama , Kabupaten Serang , Banten , Jumat ( 22/4 ) . Tradisi Panjang Mulud Nabi ini dirayakan meriah oleh ratusan warga Serang . Puluhan tumpeng dan hadiah berupa makanan , pakaian , hasil bumi , dan lembaran uang , dikemas dalam beragam bentuk . Ada yang berupa miniatur masjid , menara , tank tempur atau bunga-bunga . Sepanjang perayaan , sekelompok orang melantunkan zikir dan salawat , serta pujian kepada Nabi Muhammad SAW . Puncak perayaan Mulud Nabi ini berakhir dengan acara rebutan tumpeng dan hadiah . Ratusan orang yang hadir di Masjid Agung Banten Lama berebut isi tumpeng . Mereka mengambil segala yang disajikan , berupa makanan , pakaian , dan uang . Tradisi ini diperkirakan ada sejak masa Kesultanan Banten . Pada mulanya , Tradisi Panjang Mulud Nabi hanya menyajikan telur ayam atau bebek yang dihiasi kertas warna warni . Telur melambangkan awal kehidupan . Namun , tradisi ini berkembang menjadi pesta yang menghidangkan bermacam hadiah . Di Madura , Jawa Timur , lomba kaligrafi mewarnai peringatan Maulid Nabi di taman kota yang berada di Monumen Sampang . Lomba kaligrafi diikuti oleh para pelajar dari Sekolah Menengah Pertama ( SMP ) dan Sekolah Menengah Umum ( SMU ) se-Kabupaten Sampang . Dengan membawa perlengkapan lukis sendiri , seperti spidol , krayon , dan cat air , setiap peserta diberi waktu tidak lebih dari tiga menit . Berbagai lafal yang ada dalam Kitab Suci Alquran menjadi inpirasi peserta lomba . Panitia mengharapkan dari lomba lukis ini muncul generasi muda yang berbakat di bidang seni kaligrafi . ( ZIZ/Tim Liputan 6 SCTV ) .","Memperingati kelahiran Nabi Muhammad SAW , warga menggelar tradisi Panjang Mulud Nabi di Masjid Agung Banten Lama , Kabupaten Serang , Banten . Tradisi ini diperkirakan sudah ada sejak masa Kesultanan Banten ."
"Liputan6 . com , Jepara : Sepintas , rumah sederhana di Mayong , Jepara , Jawa Timur , itu tampak seperti rumah tempo dulu pada umumnya . Hunian berusia sekitar 160 tahun itu bercat putih-hijau dikelilingi pohon rindang . Namun siapa nyana , rumah sederhana itu adalah salah satu saksi bisu kelahiran pahlawan emansipasi wanita sekaligus tokoh nasional RI . Di rumah inilah , Raden Ajeng Kartini dilahirkan dan tinggal selama dua tahun . Hingga kini , rumah Kartini dibiarkan seperti aslinya . Tepat di belakang rumah didirikan monumen tempat ari-ari Kartini dikuburkan . Kartini lahir pada 21 April 1879 . Dia adalah putri ketiga dari pasangan Raden Mas Adipati Ario Sosroningrat dan Ngasirah . Kartini lahir saat ayahnya menjabat sebagai Asisten Wedana Mayong . Sementara ibunya , adalah anak seorang kiai dari Teluk Awur , Jepara . Ketika diangkat menjadi Bupati Jepara , Adipati Ario Sosroningrat membawa keluarganya ke pusat Kota Jepara . Sekarang , tempat itu menjadi rumah dinas Bupati Jepara . Menurut salah seorang pengurus rumah dinas bupati , di rumah itu pulalah Kartini mendirikan Sekolah Wanita Bumi Putera . Sekarang bangunan itu digunakan sebagai Gedung Pramuka . Para pelajar Bumi Putera mendapatkan materi berupa pendidikan tatakrama , bahasa , dan berbagai keterampilan . Di sini , Kartini dan kakaknya , Rukmini dan Kardinah dipingit . Menurut tradisi Jawa kuno , anak gadis harus diam di dalam rumah sejak berumur 12 tahun hingga menikah . Sejak memasuki usia remaja , Kartini tekun membaca buku-buku karya Multatuli . Dari hobinya membaca , perempuan itu mengetahui penindasan yang dilakukan Belanda . Pemikiran Kartini pun berkembang dan dia mulai menulis . Kedewasaan berpikir Kartini terlihat dari tulisan tangan saat berkirim surat dengan sahabat-sahabatnya di Belanda . Sebagian besar surat itu berisi keluhan khususnya menyangkut adat istiadat di Indonesia yang dia pandang sebagai penghambat kemajuan wanita . Kartini ingin agar perempuan bebas menuntut ilmu dan belajar layaknya lelaki . Kumpulan surat-surat Kartini ini kemudian atas prakarsa Menteri Kebudayaan , Agama , dan Kerajinan Hindia Belanda J . H . Abendanon diterbitkan menjadi buku berjudul Door Duisternis tot Licht : Gedachten Over en Voor Het Javaansche Volk van Raden Ajeng Kartini ( Habis Gelap Terbitlah Terang : Pemikiran tentang dan untuk Orang-Orang Jawa dari Raden Ajeng Kartini ) . Sebagian tulisan tangan Kartini itu kini tersimpan di Museum Kartini . Museum Kartini terletak di sebelah utara pusat Kota Rembang , berada di lingkungan rumah dinas Bupati Rembang . Selain surat-surat Kartini , museum ini juga menyimpan sejumlah foto Kartini semasa lajang hingga menikah dengan Raden Mas Adipati Djojodiningrat . Yang menarik , museum ini juga menyimpan lukisan cat minyak bergambar bunga teratai karya Kartini . Sementara , Rukmini melukis dengan arang dan Kardinah dengan pensil . Kartini menikah pada umur 24 tahun dengan Bupati Adipati Djojodiningrat yang saat itu berumur 48 tahun dan berstatus duda . Pernikahan itu diselenggarakan secara meriah pada 8 November 1903 . Setelah sebelas bulan menikah , dia melahirkan seorang anak lelaki bernama R . M . Soesalit dan meninggal empat hari kemudian . Menurut Sutiono , pengurus Museum Kartini , pahlawan emansipasi wanita itu meninggal karena pendarahan dan penderitaan batin . Makam RA Kartini terletak di Desa Bulu , Kecamatan Bulu , Rembang . Makam ini terletak sekitar 17 , 5 kilometer dari pusat Kota Rembang ke arah selatan . Kartini dimakamkan pada 17 September 1904 . Dia dikebumikan tepat di sebelah makam istri pertama Adipati Djojodiningrat . Di kompleks pemakaman ini terdapat 40 kuburan dari keturunan Djojodiningrat dan R . M Soesalit . ( YAN/Asti Megasari dan Effendi Kasah ) .","Di Kota Jepara , Jawa Tengah , Kartini dilahirkan , mengajar , dipingit , dan menuliskan keprihatinannya tentang nasib buruk perempuan di zamannya . Rumah Kartini dipelihara masih seperti aslinya ."
